created_at,customer_id,id,item_code_ext,location,note,order_datetime,order_id,rate,shipment_id,status,update_at
2022-02-01T03:45:27.517Z,紫英的猫,cLLqTA5OQUKLDNxcjLBsSQ==,A2113PBG48292,cn,,2022-01-31T17:16:00.000Z,vhzt75Z1RD2zEgqttaMWGQ==,0.45,RSsLMkF4Tv2DzZspu7M/3w==,shipped,2022-02-05T01:26:55.941Z
2022-02-04T04:31:35.811Z,素雪之音,iO9V1lOOQAC7Y8iJtneOLw==,A2111PE_55291,jp,,2022-02-02T17:16:00.000Z,LCc0dwqqRRKrN7Dc5jYShg==,1,ZkIeAFwKQzy39iO3xwnLXQ==,shipped,2022-02-15T12:48:15.193Z
2022-02-05T01:09:18.823Z,米莉安小姐,MI3fMMj2TLyXKILvogUBRA==,A2121FJ_20892,jp,,2022-02-04T17:16:00.000Z,3Mjgi9F3RTCIzFzYMPnvxg==,1,5CYBwCO+RzmV32Dldu/OUA==,shipped,2022-02-17T06:28:46.120Z
2022-02-06T03:10:31.044Z,murasaki46,5eqITWvSTTSaY0rcd+Bmrg==,A2121UTR21194,jp,,2022-02-04T17:16:00.000Z,o8xg7YvNRCWoAf30mRCLyQ==,1,Z4SyW7c7QQqnsXBR8P3jlQ==,shipped,2022-02-24T04:06:29.485Z
2022-02-11T07:11:17.874Z,来自海与云,nS83Yp8GQvqxKlK3uyEYnA==,A2111UPO91092,jp,,2022-02-08T17:16:00.000Z,+dqmYJ/iQjyneuFrQNzCjg==,0.45,5CYBwCO+RzmV32Dldu/OUA==,shipped,2022-02-17T06:28:46.079Z
2022-02-13T06:40:15.722Z,tb255243_99,SRrlLCZFRHeIf5REmopKwA==,A2121PBG02692,jp,,2022-02-11T17:16:00.000Z,VJUcDW+VTCyZuwI9c3aQiA==,1,aAesc8SqSLi0nK128r/l1w==,shipped,2022-03-03T05:38:03.905Z
2022-02-13T06:41:39.401Z,鸟类的哲学,vTa9vGDzTG65jvXFwYWt6A==,A2111UPO91093,jp,,2022-02-11T17:16:00.000Z,76MT555xSdSMSZJCS/JNlA==,0.45,o0gF27e1R8q7LI5iNtVw2Q==,shipped,2022-02-13T07:01:47.937Z
2022-02-13T06:41:39.596Z,鸟类的哲学,WELQSAZHQgekNvhqpLasHQ==,A2113UA_49493,jp,,2022-02-11T17:16:00.000Z,76MT555xSdSMSZJCS/JNlA==,0.45,o0gF27e1R8q7LI5iNtVw2Q==,shipped,2022-02-13T07:01:48.013Z
2022-02-15T13:05:36.441Z,shangbingbing88,Gtu/A8h9TeeYdzDfuxJ1Rw==,A2121UPO11742,jp,,2022-02-14T04:17:00.000Z,+Et8DC+6TgWmUnDZPAp8xQ==,1,efEWnWMwQtWgMVZ4hQJQ+g==,shipped,2022-03-14T01:56:45.068Z
2022-02-21T09:09:53.157Z,hongqyyan,Zub5zNw5Tw6fqurJQ6OoZQ==,A2111UPO91091,jp,,2022-02-16T04:17:00.000Z,oVICR98BSym0ovacAHNNWw==,0.45,Z4SyW7c7QQqnsXBR8P3jlQ==,shipped,2022-02-24T04:06:29.270Z
2022-02-22T14:39:14.450Z,kaname_61,WUYgpRf4QYulNk6Nc3SY8g==,A2121FB_00891,jp,,2022-02-21T04:17:00.000Z,gW3yZnaVQlC+dwVZbE/pnw==,1,pcyDTm94RsuT0vN3ovz6Yw==,shipped,2022-03-13T15:34:42.499Z
2022-02-22T14:39:53.039Z,livingday,2LZRaBPFT8KJj1adQGoerw==,A2121KCD27094,jp,,2022-02-21T04:17:00.000Z,+j8NjFQDQq6vifj1GPw8nQ==,1,pcyDTm94RsuT0vN3ovz6Yw==,shipped,2022-03-13T15:34:42.951Z
2022-03-06T13:05:56.222Z,雪莱斐斐,ic5cqy1zRFqkkeZxR2yzrQ==,A2121UTR27792,cn,,2022-03-04T13:04:00.000Z,Y9BBJEHRQM22em99nhRSsg==,1,dE8e3QFpRPiIjXTkJnAdWQ==,shipped,2022-03-09T12:25:27.627Z
2022-03-06T13:06:22.469Z,tb255243_99,83fGVfphS5GLTMmpw1HeQw==,A2121FSY11197,jp,,2022-03-04T13:04:00.000Z,4NtCXsZST/KmLgm14m8Giw==,1,pcyDTm94RsuT0vN3ovz6Yw==,shipped,2022-03-13T15:34:43.861Z
2022-03-06T13:07:14.815Z,葱神的颜色,c2cZ040ERJKorZ7mi+RWow==,A2121PE_32894,jp,,2022-03-04T13:04:00.000Z,DztEra8XRk23w1LUIl8LtA==,1,LnUYpuEWRX+VsPHI4e9JPA==,shipped,2022-04-08T07:50:05.537Z
2022-03-07T01:24:36.845Z,xinyumoruo,Q5b1w5s1ThCQ8mpOquNi/w==,A2121PSC33093,jp,,2022-03-06T13:04:00.000Z,QZVotaNJSuygaAfZtbtmbw==,1,EC3zLV90QDaASAgd/hFHzw==,shipped,2022-03-09T12:26:04.423Z
2022-03-09T04:19:41.673Z,xiaobenbenxiaofeifei,MjkRzvBfRA2+iRmeosl4KA==,A2321FB_20233,jp,,2022-02-08T11:56:00.000Z,v6/RTn2VTRqUcbhfRMylNQ==,1,4+lT8FNJS0ye2qaMyubaIg==,shipped,2022-03-10T02:34:49.977Z
2022-03-09T04:22:32.932Z,murasaki46,pq2BNYlmTnGGofxMX8dtLQ==,A2121FA_30293,cn,,2022-02-08T11:56:00.000Z,5qhGj2PWTUOW3CnEFd9OYw==,1,C2GMdT+KSsOc6G91573pBg==,shipped,2022-03-21T06:55:27.509Z
2022-03-09T04:25:16.250Z,shihunyu,8fs4BqzLTvmxE5nfbBf7cQ==,A2121FSY30593,jp,,2022-03-08T11:56:00.000Z,SVf/f6nGT42/DEq7wpWwKg==,1,null,concealed,2022-04-14T07:32:05.396Z
2022-03-10T02:45:46.645Z,	 水晶糖s,9Iir5aiUS66z68eiMFUB7Q==,A2121FA_20291,cn,,2022-03-09T02:33:00.000Z,k3FE9SLmR3+HgBYhMYL7Gw==,1,2EvAnXVBRymk3NPhPoDcIg==,shipped,2022-03-10T02:50:27.444Z
2022-03-10T02:46:06.090Z,tb325263816,Cj8qO/9oQwelKCiot6mCZw==,A2121FA_16293,jp,,2022-03-09T02:33:00.000Z,MzRiodBXQ16LRKL5zQzafg==,1,RBpbHzPRQUOITK0oa9p+xw==,shipped,2022-03-25T09:06:45.688Z
2022-03-10T02:47:17.344Z,雪莱斐斐,r2B5L9KPTUKP57TfF4yvZA==,A2121PSC33092,jp,,2022-03-09T02:33:00.000Z,phdjVUm/SR2VTJCfkcX/rA==,1,ArxRQHZ7TsWvxTErYlUGyw==,shipped,2022-03-31T14:06:11.208Z
2022-03-10T02:50:01.605Z,取名无能x8,zXNTeDYEQia3sBtTT03Qcw==,A2121PE_02894,jp,,2022-03-09T02:33:00.000Z,9eCLTw56R3mO0qQX5IACzQ==,1,E5biVNGrThCCPn8BUqunxg==,shipped,2022-04-24T06:04:41.649Z
2022-03-12T13:31:23.789Z,tb92007195,a9iG7eITQ0GChh7ppaSHbw==,A2121FB_30792,cn,,2022-03-10T16:13:00.000Z,4Ok+vTo+T3CAXBwuHkeAPg==,1,C2GMdT+KSsOc6G91573pBg==,shipped,2022-03-21T06:55:28.215Z
2022-03-17T04:01:55.579Z,radvertisement花的告白,MC928DyNQaituUaa/tNwFA==,A2121FA_20794,jp,,2022-03-13T14:12:00.000Z,eqr7rQPWR66heLonMgTE7g==,1,RBpbHzPRQUOITK0oa9p+xw==,shipped,2022-03-25T09:06:44.980Z
2022-03-17T04:09:34.376Z,泣神的泪儿,Qpe7c81xSw+x9BK6d01gSg==,A2121FSY10194,jp,,2022-03-15T14:12:00.000Z,m41DbiU2TVGfFjMVka//sw==,1,niO3aiQkQVyllk8sj874Aw==,shipped,2022-04-08T06:41:53.892Z
2022-03-17T04:10:32.433Z,不会游泳的鱼22726527,m+7sonWNSeCZcTKCyaAJyA==,A2121KCD21993,jp,,2022-03-16T14:12:00.000Z,YAO0Ib6/QKuKwJDRNOq08w==,1,lGg4RrR0SXmlHyD0HLun3g==,shipped,2022-03-31T03:29:03.727Z
2022-03-17T04:11:16.495Z,ivyloli,LLPyTU3AQV6ZWjxu/ZumOw==,A2121FSY36191,jp,,2022-03-16T14:12:00.000Z,DUI6KpNrSfi34ZjoRw52aA==,1,h2dWWWxQRn2xfYTvZ0UJPQ==,shipped,2022-03-21T07:51:16.882Z
2022-03-21T06:32:55.190Z,幸福彩轮,iDTNyp1/RqCOMNZIXN2XLg==,A2121FSY36193,jp,,2022-03-18T04:31:00.000Z,sK/OGhr5TIehVzD6Lx/gGA==,1,vEafLB9dQeamHHAa87paIw==,shipped,2022-05-27T02:40:50.186Z
2022-03-21T06:34:02.412Z,嗳琳嗳瑜,uexmO3LiQyK2k+w59XZSEQ==,A2121FB_30793,cn,,2022-03-18T04:31:00.000Z,zAZqmnYDSMSqJTY5fLfmDQ==,1,C2GMdT+KSsOc6G91573pBg==,shipped,2022-03-21T06:55:27.033Z
2022-03-24T07:27:55.737Z,起个名字想半年8,GWN8suSrSY+a4uPvBd3+ZQ==,A2121FA_36291,jp,,2022-03-22T14:52:00.000Z,MJ+OfJmHQleEo4gOc1NNSg==,1,niO3aiQkQVyllk8sj874Aw==,shipped,2022-04-08T06:41:53.658Z
2022-03-24T07:27:56.052Z,起个名字想半年8,xIlVEPDbRyujWqtf4NXlgg==,A2121PE_31093,jp,,2022-03-22T14:52:00.000Z,MJ+OfJmHQleEo4gOc1NNSg==,1,lGg4RrR0SXmlHyD0HLun3g==,shipped,2022-03-31T03:29:04.196Z
2022-03-25T04:29:51.193Z,幸福彩轮,ZrLkrGreQkepVpFXYW1fdQ==,A2121PE_32893,jp,,2022-03-24T14:52:00.000Z,1r9m38zPSvSg9/jbm2b9QA==,1,LnUYpuEWRX+VsPHI4e9JPA==,shipped,2022-04-08T07:50:06.021Z
2022-03-25T04:29:54.268Z,幸福彩轮,2v67ImYuRD2lyKDSNvMkDw==,A2121UTS31831,jp,,2022-03-24T14:52:00.000Z,1r9m38zPSvSg9/jbm2b9QA==,1,lGg4RrR0SXmlHyD0HLun3g==,shipped,2022-03-31T03:29:04.901Z
2022-03-25T04:29:55.236Z,幸福彩轮,CTR87/m7SJ22IhdA8dyYoA==,A2121FB_36595,jp,,2022-03-24T14:52:00.000Z,1r9m38zPSvSg9/jbm2b9QA==,1,niO3aiQkQVyllk8sj874Aw==,shipped,2022-04-08T06:41:55.504Z
2022-03-25T04:29:57.195Z,幸福彩轮,50OuMOHbQdWqPSytVRbxDw==,A2121UTS31832,jp,,2022-03-24T14:52:00.000Z,1r9m38zPSvSg9/jbm2b9QA==,1,b4LFPuasSNGA2TvoirpRbQ==,shipped,2022-04-18T06:07:02.767Z
2022-03-21T06:32:55.494Z,幸福彩轮,fZtwqWhSRby6PrYrUEjM3A==,A2121PE_37891,jp,,2022-03-18T04:31:00.000Z,sK/OGhr5TIehVzD6Lx/gGA==,1,LnUYpuEWRX+VsPHI4e9JPA==,shipped,2022-04-08T07:50:05.771Z
2022-03-21T06:34:57.175Z,狂想梓,LcWgXQSPSJKH882IgAYndg==,A2121FSY36193,jp,,2022-03-19T04:31:00.000Z,C6vAdYKMQFO9nSmzSd+0kg==,1,RBpbHzPRQUOITK0oa9p+xw==,shipped,2022-03-25T09:06:43.085Z
2022-03-21T06:37:02.882Z,紫堂隔壁,3vgniFaZSe2FNs3Jvh8Z8Q==,A2121PE_31092,jp,,2022-03-19T04:31:00.000Z,w0jU5zOLTv+JityvYKwrGQ==,1,lGg4RrR0SXmlHyD0HLun3g==,shipped,2022-03-31T03:29:05.136Z
2022-03-25T04:23:53.501Z,livingday,jf+B8dMlRYG+Fq3ywKwo3g==,A2121FSY43293,jp,,2022-03-24T14:52:00.000Z,17inTcc0SwOKT6eu/TzLmg==,1,ETyzqJXMQfeg4d+IQ7ZIbw==,shipped,2022-04-14T08:35:08.606Z
2022-03-25T04:29:51.841Z,幸福彩轮,ZUI4aGkaRCG4kjwRDU87eg==,A2121PSC33094,jp,,2022-03-24T14:52:00.000Z,1r9m38zPSvSg9/jbm2b9QA==,1,9c6XtSEJTwOSCQINGfsA6Q==,shipped,2022-04-10T05:46:37.007Z
2022-03-25T04:29:52.319Z,幸福彩轮,b8eUg+GGSRGXVAGJyYV0oA==,A2121PBG32692,jp,,2022-03-24T14:52:00.000Z,1r9m38zPSvSg9/jbm2b9QA==,1,dBCAJ5DCROy/S/H74eVOlg==,shipped,2022-04-14T08:15:02.058Z
2022-03-25T04:29:52.804Z,幸福彩轮,Dnpsn62BQZK/geVSW/J0Ig==,A2121PBG37693,jp,,2022-03-24T14:52:00.000Z,1r9m38zPSvSg9/jbm2b9QA==,1,9c6XtSEJTwOSCQINGfsA6Q==,shipped,2022-04-10T05:46:37.664Z
2022-03-25T04:29:53.130Z,幸福彩轮,QoGSnogWSg2AzwlBOQGSyw==,A2121FB_36592,jp,,2022-03-24T14:52:00.000Z,1r9m38zPSvSg9/jbm2b9QA==,1,2CvifzkeS2OloFjOErPn8Q==,shipped,2022-03-28T02:48:35.576Z
2022-03-25T04:29:54.752Z,幸福彩轮,2758xEQARsivcQOJ/LaDYw==,A2121FS_36831,jp,,2022-03-24T14:52:00.000Z,1r9m38zPSvSg9/jbm2b9QA==,1,dBCAJ5DCROy/S/H74eVOlg==,shipped,2022-04-14T08:15:01.810Z
2022-03-25T04:29:56.225Z,幸福彩轮,M47QfvlSSkieAdIjdc3oQg==,A2121FV_30932,jp,,2022-03-24T14:52:00.000Z,1r9m38zPSvSg9/jbm2b9QA==,1,dBCAJ5DCROy/S/H74eVOlg==,shipped,2022-04-14T08:15:01.568Z
2022-03-25T04:29:57.848Z,幸福彩轮,MZY6sCClTzGe5//50n/sCg==,A2121FV_30933,jp,,2022-03-24T14:52:00.000Z,1r9m38zPSvSg9/jbm2b9QA==,1,niO3aiQkQVyllk8sj874Aw==,shipped,2022-04-08T06:41:55.043Z
2022-03-25T08:44:39.797Z,murasaki46,DIcI0KcHTFiFWvgKgE/nlw==,A2121UTS31842,jp,,2022-03-08T04:46:00.000Z,BQaZsYdcQxKPSfZyUTcLJA==,1,2CvifzkeS2OloFjOErPn8Q==,shipped,2022-03-28T02:48:36.072Z
2022-03-26T14:00:23.964Z,marionette_sc,rHDH8MeiQK+liSvliqKCfg==,A2121FS_43392,jp,,2022-03-25T13:50:00.000Z,N5DqhZoDRNizgmi6omGW4A==,1,gth6Fbn1Roy/RVARobAS8g==,shipped,2022-04-21T03:00:03.288Z
2022-03-31T13:15:14.300Z,mptmp,IcAHAC89TL+6BLBeKWPzGw==,A2121UCD32143,jp,,2022-03-31T13:50:00.000Z,NMu4DpzSSk+/Ge88Py+qaA==,1,ArxRQHZ7TsWvxTErYlUGyw==,shipped,2022-03-31T14:06:11.454Z
2022-04-03T09:43:58.460Z,不青1990,X2NRIycZRDuBBnN6U30jdQ==,A2121FAY40394,jp,,2022-04-01T12:17:00.000Z,2eZVLvOSTbKZ/zwDL0ZFQg==,1,niO3aiQkQVyllk8sj874Aw==,shipped,2022-04-08T06:41:52.965Z
2022-04-03T09:44:10.118Z,新世纪月半老流氓,g6wKvZ0mT0qPIvCD4mo3qg==,A2121FAY40392,cn,,2022-04-01T12:17:00.000Z,DcVw0bNwRH6w2M0J9QKl9w==,1,xhxj/xuYRVu7SYsLg2j9Zg==,shipped,2022-04-16T16:02:49.477Z
2022-04-03T09:46:05.407Z,thinine,g2kougfXSGixqd/JsuP/kQ==,A2121FAY41194,cn,,2022-04-01T12:17:00.000Z,niKS7qo1RoW0JjabPu6yZw==,1,f3sUE0kOS/Oht4S2qKMNJw==,shipped,2022-04-23T04:33:54.502Z
2022-04-03T09:47:12.351Z,幸福彩轮,kzb0pRdmSgm3FhR6QjWEZA==,A2121PAC42991,jp,,2022-04-01T12:17:00.000Z,M3bp42VqQS60YSM0s4vnqw==,1,vEafLB9dQeamHHAa87paIw==,shipped,2022-05-27T02:40:50.236Z
2022-04-03T09:47:43.432Z,wdzhzjj9088,ysvXpJDxSN6PzL2D2B6dSw==,A2121FJ_31593,cn,,2022-04-01T12:17:00.000Z,rbWgLOjqRcG1vNnpKwrgeQ==,1,3b7oG0xLT2yTXgKT1xym7Q==,shipped,2022-05-08T05:19:23.488Z
2022-04-07T13:22:29.698Z,langyw791,qYPYAzNmQTO3pd1Lhes+UA==,A2121FA_40294,jp,,2022-04-04T12:09:00.000Z,cD+8xlHaQYCO4iRdp5UOVQ==,1,K/DHxKysSSWPIhQUjZLCJA==,shipped,2022-04-07T13:25:29.913Z
2022-04-08T02:34:18.263Z,夜魅影,YBV70vwNTa2KaG1YQ/bFLA==,A2121UTS41992,jp,,2022-04-07T12:09:00.000Z,l6gj/PkXSuCMTgqzW6pueA==,1,b4LFPuasSNGA2TvoirpRbQ==,shipped,2022-04-18T06:07:03.003Z
2022-04-08T02:36:51.506Z,塞万提斯ss,YOH66fB8RH6Ga9wpQnyYqQ==,A2121FAY36391,jp,,2022-04-07T12:09:00.000Z,laHX1AS0RAWm10E+NVkoGA==,1,gth6Fbn1Roy/RVARobAS8g==,shipped,2022-04-21T03:00:02.810Z
2022-04-08T02:37:06.411Z,liuyan1981121,igsLtBKST/KOt9qrKZux6g==,A2121FAY40693,jp,,2022-04-07T12:09:00.000Z,c9OT0Hw1SCWGFVgER8hE6w==,1,ETyzqJXMQfeg4d+IQ7ZIbw==,shipped,2022-04-14T08:35:08.374Z
2022-04-09T14:47:24.762Z,李意白,LrQEOfPaRTW4oSx2N8UNnQ==,A2121FA_40593,cn,,2022-04-08T02:59:00.000Z,wtuQSceaRpuKSpBfweM4ng==,1,EM25UralQpyTKUV+++IDmw==,shipped,2022-05-27T02:42:50.541Z
2022-04-10T05:44:15.133Z,tb025434258,gNrZ+sqoTq+g4/LOlSuiLw==,A2121FAY40693,jp,,2022-04-09T02:59:00.000Z,iJhaV6SNQEyoaIdnzwAZbQ==,1,b4LFPuasSNGA2TvoirpRbQ==,shipped,2022-04-18T06:07:03.954Z
2022-04-10T05:45:37.529Z,tb275646359,L5UI8PvaRy2Lo8zw0IJZ0w==,A2121FB_36595,jp,,2022-04-09T02:59:00.000Z,z7QwjkJhSkWiFw3W1V4euQ==,1,ETyzqJXMQfeg4d+IQ7ZIbw==,shipped,2022-04-14T08:35:09.083Z
2022-04-10T05:46:23.028Z,madnox,QXXmfDweQd2BUaV6nalYZQ==,A2121FB_40994,cn,,2022-04-09T02:59:00.000Z,YfiRyzaYRA+pRNaab1HtIA==,1,xhxj/xuYRVu7SYsLg2j9Zg==,shipped,2022-04-16T16:02:49.938Z
2022-04-11T04:10:22.378Z,cvfree逸,Iz200wflSZy4MTgpPoejWg==,A2121FAY41194,cn,,2022-04-10T02:59:00.000Z,WKVigEfJQwGU5VasWU8CKg==,1,f3sUE0kOS/Oht4S2qKMNJw==,shipped,2022-04-23T04:33:54.272Z
2022-04-13T11:24:53.918Z,御伽新,b3W4ByMyQtym5uy8LtpJWQ==,A2121FSY43296,jp,,2022-04-12T14:35:00.000Z,szsvrAy2S4CcXsT/WbwCTw==,1,null,concealed,2022-05-08T07:54:28.692Z
2022-04-14T07:31:58.156Z,shihunyu,yZHcAD7mQyasZGv3/dfXPQ==,A2121FSY30592,jp,,2022-03-08T14:35:00.000Z,O/fw/LReQvS7sLTU7cGKWg==,1,+CwsDcjMTV6BuGuj4shVyA==,shipped,2022-05-29T13:47:57.290Z
2022-04-17T06:37:52.603Z,yxrui313,mEF1LbXxTLCm2w4A7CY0ZA==,A2121FB_46493,jp,,2022-04-15T06:35:00.000Z,Snp9zT+5RxW+OZrUmWlrEw==,1,CBZaNibVQdy/14knEa8s7w==,shipped,2022-05-26T05:30:21.422Z
2022-04-21T02:47:50.236Z,小白仔1993,0vDvP4KmSLmcfA7kq5yIzw==,A2121UPO21032,jp,,2022-04-19T02:46:00.000Z,aKK+wiyoTrK2v3noDZJz/A==,0.9,q9GV8UUKRBCIa1yMEperfg==,shipped,2022-05-09T05:33:36.942Z
2022-04-24T03:23:18.339Z,神在我也在,5mXXpR7iT++MnJyP7t+JIA==,A2121FSY43293,jp,,2022-04-21T03:18:00.000Z,145osU+DRVqqPc4yQjFU+g==,1,0pHi1muUTJut5RVyhUyxxA==,shipped,2022-04-26T10:00:23.419Z
2022-04-24T03:25:05.659Z,kurumi胡桃酱,fM7OSKWTT2iR1W94IFmRGQ==,A2121PAC03293,jp,,2022-04-22T03:18:00.000Z,bnoo1iosRqW6EfezqerBxA==,0.9,q9GV8UUKRBCIa1yMEperfg==,shipped,2022-05-09T05:33:38.453Z
2022-04-24T03:32:57.032Z,葱葱君223,vQwkVtFkRRq1VFVhlTTKvw==,A2121PBG12893,jp,直邮,2022-04-22T03:18:00.000Z,VcQSFE+eTdaMeH21YU8mCA==,0.9,YG3FgTMHT8qYHctDgVPX2g==,shipped,2022-05-09T06:10:32.891Z
2022-04-24T03:35:56.026Z,神在我也在,uYBZWS7sSzmnrGaTDYHYLA==,A2121PBG90894,jp,上海地址,2022-04-22T03:18:00.000Z,QVbZmtxzS6Ce/1dbozfXZA==,1,RnZGtcIDSPGxi6RDlfpFlg==,shipped,2022-04-24T12:21:22.415Z
2022-04-24T03:35:56.621Z,神在我也在,IV/vLGLcRZuohmsyNav4gQ==,A2121PE_91191,jp,上海地址,2022-04-22T03:18:00.000Z,QVbZmtxzS6Ce/1dbozfXZA==,1,RnZGtcIDSPGxi6RDlfpFlg==,shipped,2022-04-24T12:21:21.963Z
2022-04-24T03:37:08.926Z,kaname_61,jHHUItQ9R8K+ajhCunHUWg==,A2121PE_91094,cn,团发,2022-04-22T03:18:00.000Z,YgR0iI+2RLOX6YjZ+hm7/Q==,1,s8TOt98dQRiKJTli7gd9cw==,shipped,2022-06-11T10:34:59.231Z
2022-04-24T03:38:52.870Z,hebely,Pu8+IfMTTkW8WYBB6jm+yQ==,A2121FA_90193,jp,直邮,2022-04-22T03:18:00.000Z,Rt9JNq77QpCcgzPTAsmJHA==,1,89Os197kTByf5dLDp5/Sbw==,shipped,2022-04-24T11:21:45.475Z
2022-04-24T03:45:49.386Z,winstonceiec,SHARucL8RFKcPd13TIUlNg==,A2121FA_90192,cn,团发,2022-04-22T03:18:00.000Z,9QM6WIz7Tl6//9bWeVkmqA==,1,BgtdR3CXTI6naQzR5adGeg==,shipped,2022-05-29T05:51:53.982Z
2022-04-24T03:54:18.472Z,tb17901592,kzedw2fYRgO1sekCNfvzZg==,A2121FA_90193,jp,直邮,2022-04-22T03:53:00.000Z,DuiODXliQbS4yLbWjl+54A==,1,UXf98wJOT+WYVuvm+Y4iYw==,shipped,2022-04-24T10:53:21.231Z
2022-04-24T03:56:43.763Z,edtc0120,nZjlQSucR++5qJYwY37D3A==,A2121FA_90192,cn,团发,2022-04-22T03:53:00.000Z,a5X6EFl9QQGReLslLVc45Q==,1,BgtdR3CXTI6naQzR5adGeg==,shipped,2022-05-29T05:51:53.842Z
2022-04-24T03:57:41.126Z,edtc0120,esQJui+QQYyC0+JUITd5uA==,A2121PE_90993,cn,,2022-04-22T03:53:00.000Z,HACxdRQ+TOe51J7tH4eu5Q==,1,BgtdR3CXTI6naQzR5adGeg==,shipped,2022-05-29T05:51:53.821Z
2022-04-24T04:02:29.988Z,tb255243_99,kVzg78S8TFO6wC9lhlBT7w==,A2121UTS90744,jp,直邮,2022-04-22T03:53:00.000Z,o5XtmkJuR8eEbXceOUM3sw==,1,ck2awCzBQ+SZ0Xz3Mqiqzg==,shipped,2022-04-26T12:35:10.974Z
2022-04-24T04:35:34.465Z,tb0334025,uqppfPQMQrWnMgpIoTov3g==,A2113FSY00193,jp,,2022-04-22T03:53:00.000Z,Fgzc7w3VR4CRjNGZDzonrA==,0.8,null,concealed,2022-05-10T06:29:21.223Z
2022-04-24T04:36:34.747Z,玩纸牌的精灵,ZuRvYAieTPu+G6FJhGfDvA==,A2121FA_90193,jp,发夹等调货的op,2022-04-22T03:53:00.000Z,2m5ll3KpQxWkbE5CX5ZCfw==,1,9Zx99Q6jTk6XDgPH1xUw9A==,shipped,2022-05-08T06:24:49.220Z
2022-04-24T04:43:55.548Z,innermostaria,3ExmIl1eT3y5ikyr9mp6mQ==,A2121FAY01192,jp,,2022-04-22T03:53:00.000Z,OvjKcw0zQ5Cyw6J287mZSA==,0.9,9Zx99Q6jTk6XDgPH1xUw9A==,shipped,2022-05-08T06:24:51.828Z
2022-04-24T04:45:32.949Z,六木小茶子,6JOr8DbBRLuyfT0YpBHcBw==,A2121FA_90192,jp,上海地址，团发 胸针应该是3号色？,2022-04-22T03:53:00.000Z,Q15KyIvIQBykujguXp5fTQ==,1,eu8thMzvQgCjUAyaDdDkiQ==,shipped,2022-04-24T12:50:52.780Z
2022-04-24T04:49:21.005Z,我要我喜欢的宝贝hn,Mg944AYpSse4JOkjW9iGLA==,A2121FSY10192,cn,团发,2022-04-22T03:53:00.000Z,IhcZXDyZQTiDLzQ62/oqsw==,0.9,YWXIkFdBRuOmxPsHSzt3pg==,shipped,2022-05-09T06:43:13.025Z
2022-03-25T04:29:58.182Z,幸福彩轮,VmvxElxQRa+rxS79YAyxTw==,A2121FB_36492,cn,,2022-03-24T14:52:00.000Z,1r9m38zPSvSg9/jbm2b9QA==,1,HM/3MOMdQFq17o0bh1lFKQ==,shipped,2022-04-03T13:12:21.917Z
2022-03-29T13:35:54.877Z,乔子abc,QUEH0Bf4SfCGx+p2tF4t4w==,A2121FSY43293,jp,,2022-03-26T13:50:00.000Z,stZQrUa1QpSbA/qEE7cMIA==,1,0pHi1muUTJut5RVyhUyxxA==,shipped,2022-04-26T10:00:22.975Z
2022-04-03T09:42:26.992Z,酒蒙yeyu,jIqUeJAtSyWneBpcMN718g==,A2113UTR52191,cn,,2022-04-01T12:17:00.000Z,0S1msTyCQAasYgQy+UYWHA==,1,null,concealed,2022-04-06T14:32:14.077Z
2022-04-03T09:42:58.595Z,gaingo,RCikv+2eTkecHe+iGZTtZg==,A2121FSY43296,jp,,2022-04-01T12:17:00.000Z,3Iwpmm7JSLa3Ld8hKNOLVQ==,1,q9GV8UUKRBCIa1yMEperfg==,shipped,2022-05-09T05:33:38.237Z
2022-04-03T09:43:44.502Z,kaname_61,D3w1zqGpRsy62b56+yDVDQ==,A2121FSY43293,jp,,2022-04-01T12:17:00.000Z,zjXdUG6TSfa1Q1NMbk2XwQ==,1,0pHi1muUTJut5RVyhUyxxA==,shipped,2022-04-26T10:00:24.983Z
2022-04-03T09:47:13.022Z,幸福彩轮,dPNMqeXvQJKMSlOOTVSisQ==,A2121FB_40794,cn,,2022-04-01T12:17:00.000Z,M3bp42VqQS60YSM0s4vnqw==,1,xhxj/xuYRVu7SYsLg2j9Zg==,shipped,2022-04-16T16:02:49.708Z
2022-04-03T09:47:27.442Z,livingday,BDHomB5zQhCIp2p9ErlUHQ==,A2121PSE42893,cn,,2022-04-01T12:17:00.000Z,AN5O4DglTIWvO4BbU/6Zuw==,1,QHR04lNkRwmW32rGmFf0xw==,shipped,2022-04-28T09:21:52.939Z
2022-04-03T13:11:52.601Z,fordanyu,hu/z14lmTZWUKcH46nytDw==,A2121FAY11398,cn,,2022-03-14T10:44:00.000Z,USzff33qSuiATd71ttVGDg==,1,HM/3MOMdQFq17o0bh1lFKQ==,shipped,2022-04-03T13:12:22.412Z
2022-04-07T13:23:54.320Z,不会游泳的鱼22726527,tUADnOFQRr+y86PQ1aibfQ==,A2121FJ_07042,jp,,2022-04-06T12:09:00.000Z,9BsoQ3XORDKgo/bVx2Cz8w==,0.9,ETyzqJXMQfeg4d+IQ7ZIbw==,shipped,2022-04-14T08:35:07.431Z
2022-04-08T02:32:56.456Z,捣药的小月,RsvC8owPQ3q1ZksF1npReg==,A2121KCD01893,jp,,2022-04-07T12:09:00.000Z,6SvbohMsQU6O0mU2DY/7yg==,1,null,concealed,2022-05-14T04:41:08.864Z
